2020-04-27 18:33:33.605+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.max_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 4167041024 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-04-27 18:33:33.606+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.initial_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 262144000 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-04-27 18:33:33.667+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-04-27 18:33:33.668+0000 INFO [o.n.i.d.DiagnosticsManager]                              [ System diagnostics ]                             
2020-04-27 18:33:33.669+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-04-27 18:33:33.674+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.674+0000 INFO [o.n.i.d.DiagnosticsManager]                          [ System memory information ]                          
2020-04-27 18:33:33.674+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.695+0000 INFO [o.n.i.d.DiagnosticsManager] Total Physical memory: 15.52GiB
2020-04-27 18:33:33.696+0000 INFO [o.n.i.d.DiagnosticsManager] Free Physical memory: 5.960GiB
2020-04-27 18:33:33.697+0000 INFO [o.n.i.d.DiagnosticsManager] Committed virtual memory: 6.897GiB
2020-04-27 18:33:33.698+0000 INFO [o.n.i.d.DiagnosticsManager] Total swap space: 2.000GiB
2020-04-27 18:33:33.698+0000 INFO [o.n.i.d.DiagnosticsManager] Free swap space: 2.000GiB
2020-04-27 18:33:33.699+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-27 18:33:33.699+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.699+0000 INFO [o.n.i.d.DiagnosticsManager]                            [ JVM memory information ]                           
2020-04-27 18:33:33.700+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.701+0000 INFO [o.n.i.d.DiagnosticsManager] Free  memory: 190.2MiB
2020-04-27 18:33:33.702+0000 INFO [o.n.i.d.DiagnosticsManager] Total memory: 250.0MiB
2020-04-27 18:33:33.703+0000 INFO [o.n.i.d.DiagnosticsManager] Max   memory: 3.881GiB
2020-04-27 18:33:33.718+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Young Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-04-27 18:33:33.719+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Old Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-04-27 18:33:33.728+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-nmethods' (Non-heap memory): committed=2.438MiB, used=1.111MiB, max=5.563MiB, threshold=0B
2020-04-27 18:33:33.729+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Metaspace (Non-heap memory): committed=19.88MiB, used=19.32MiB, max=-1B, threshold=0B
2020-04-27 18:33:33.731+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'profiled nmethods' (Non-heap memory): committed=2.938MiB, used=2.879MiB, max=117.2MiB, threshold=0B
2020-04-27 18:33:33.733+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Compressed Class Space (Non-heap memory): committed=2.125MiB, used=1.897MiB, max=1024MiB, threshold=0B
2020-04-27 18:33:33.734+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Eden Space (Heap memory): committed=95.00MiB, used=49.00MiB, max=-1B, threshold=?
2020-04-27 18:33:33.736+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Old Gen (Heap memory): committed=153.0MiB, used=7.284MiB, max=3.881GiB, threshold=0B
2020-04-27 18:33:33.738+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Survivor Space (Heap memory): committed=2.000MiB, used=2.000MiB, max=-1B, threshold=?
2020-04-27 18:33:33.739+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-profiled nmethods' (Non-heap memory): committed=2.438MiB, used=527.1KiB, max=117.2MiB, threshold=0B
2020-04-27 18:33:33.739+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-27 18:33:33.739+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.740+0000 INFO [o.n.i.d.DiagnosticsManager]                         [ Operating system information ]                        
2020-04-27 18:33:33.740+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.741+0000 INFO [o.n.i.d.DiagnosticsManager] Operating System: Linux; version: 5.3.0-46-generic; arch: amd64; cpus: 4
2020-04-27 18:33:33.746+0000 INFO [o.n.i.d.DiagnosticsManager] Max number of file descriptors: 1048576
2020-04-27 18:33:33.747+0000 INFO [o.n.i.d.DiagnosticsManager] Number of open file descriptors: 152
2020-04-27 18:33:33.760+0000 INFO [o.n.i.d.DiagnosticsManager] Process id: 6@ad1a59e34459
2020-04-27 18:33:33.760+0000 INFO [o.n.i.d.DiagnosticsManager] Byte order: LITTLE_ENDIAN
2020-04-27 18:33:33.795+0000 INFO [o.n.i.d.DiagnosticsManager] Local timezone: Etc/UTC
2020-04-27 18:33:33.796+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-27 18:33:33.796+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.796+0000 INFO [o.n.i.d.DiagnosticsManager]                               [ JVM information ]                               
2020-04-27 18:33:33.797+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.798+0000 INFO [o.n.i.d.DiagnosticsManager] VM Name: OpenJDK 64-Bit Server VM
2020-04-27 18:33:33.798+0000 INFO [o.n.i.d.DiagnosticsManager] VM Vendor: Oracle Corporation
2020-04-27 18:33:33.799+0000 INFO [o.n.i.d.DiagnosticsManager] VM Version: 11.0.6+10
2020-04-27 18:33:33.800+0000 INFO [o.n.i.d.DiagnosticsManager] JIT compiler: HotSpot 64-Bit Tiered Compilers
2020-04-27 18:33:33.801+0000 INFO [o.n.i.d.DiagnosticsManager] VM Arguments: [-Dunsupported.dbms.udc.source=docker,-XX:+UseG1GC, -Dunsupported.dbms.udc.source=docker,-XX:-OmitStackTraceInFastThrow, -Dunsupported.dbms.udc.source=docker,-XX:+AlwaysPreTouch, -Dunsupported.dbms.udc.source=docker,-XX:+UnlockExperimentalVMOptions, -Dunsupported.dbms.udc.source=docker,-XX:+TrustFinalNonStaticFields, -Dunsupported.dbms.udc.source=docker,-XX:+DisableExplicitGC, -Dunsupported.dbms.udc.source=docker,-Djdk.nio.maxCachedBufferSize=262144, -Dunsupported.dbms.udc.source=docker,-Dio.netty.tryReflectionSetAccessible=true, -Dunsupported.dbms.udc.source=docker,-Djdk.tls.ephemeralDHKeySize=2048, -Dunsupported.dbms.udc.source=docker,-Djdk.tls.rejectClientInitiatedRenegotiation=true, -Dfile.encoding=UTF-8]
2020-04-27 18:33:33.801+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-27 18:33:33.802+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.802+0000 INFO [o.n.i.d.DiagnosticsManager]                                [ Java classpath ]                               
2020-04-27 18:33:33.802+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-27 18:33:33.816+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/parboiled-core-1.2.0.jar
2020-04-27 18:33:33.816+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/hk2-api-2.5.0.jar
2020-04-27 18:33:33.816+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-configuration-4.0.0.jar
2020-04-27 18:33:33.817+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-server-4.0.0.jar
2020-04-27 18:33:33.817+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jetty-webapp-9.4.17.v20190418.jar
2020-04-27 18:33:33.817+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-spatial-index-4.0.0.jar
2020-04-27 18:33:33.817+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jackson-databind-2.10.0.jar
2020-04-27 18:33:33.818+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jakarta.activation-api-1.2.1.jar
2020-04-27 18:33:33.818+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jPowerShell-3.0.jar
2020-04-27 18:33:33.818+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-consistency-check-4.0.0.jar
2020-04-27 18:33:33.819+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-concurrent-4.0.0.jar
2020-04-27 18:33:33.819+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-cypher-planner-4.0.0.jar
2020-04-27 18:33:33.819+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jaxb-runtime-2.3.2.jar
2020-04-27 18:33:33.819+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-ssl-4.0.0.jar
2020-04-27 18:33:33.819+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jersey-container-servlet-core-2.29.jar
2020-04-27 18:33:33.819+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jna-5.4.0.jar
2020-04-27 18:33:33.820+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/annotations-4.0.0.jar
2020-04-27 18:33:33.820+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jetty-server-9.4.17.v20190418.jar
2020-04-27 18:33:33.820+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-codegen-4.0.0.jar
2020-04-27 18:33:33.820+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jackson-core-2.10.0.jar
2020-04-27 18:33:33.821+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-cypher-planner-spi-4.0.0.jar
2020-04-27 18:33:33.821+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jackson-jaxrs-base-2.10.0.jar
2020-04-27 18:33:33.821+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-native-4.0.0.jar
2020-04-27 18:33:33.821+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-command-line-4.0.0.jar
2020-04-27 18:33:33.822+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/picocli-4.0.4.jar
2020-04-27 18:33:33.822+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-procedure-4.0.0.jar
2020-04-27 18:33:33.822+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/activation-1.1.1.jar
2020-04-27 18:33:33.822+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/WMI4Java-1.6.3.jar
2020-04-27 18:33:33.823+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jersey-container-servlet-2.29.jar
2020-04-27 18:33:33.823+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jakarta.xml.bind-api-2.3.2.jar
2020-04-27 18:33:33.823+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jProcesses-1.6.5.jar
2020-04-27 18:33:33.824+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/commons-collections-3.2.2.jar
2020-04-27 18:33:33.824+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-storage-engine-api-4.0.0.jar
2020-04-27 18:33:33.824+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-dbms-4.0.0.jar
2020-04-27 18:33:33.824+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-data-collector-4.0.0.jar
2020-04-27 18:33:33.824+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/hk2-locator-2.5.0.jar
2020-04-27 18:33:33.825+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jetty-security-9.4.17.v20190418.jar
2020-04-27 18:33:33.825+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-graph-algo-4.0.0.jar
2020-04-27 18:33:33.825+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jersey-hk2-2.29.jar
2020-04-27 18:33:33.825+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-common-4.0.0.jar
2020-04-27 18:33:33.825+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jakarta.annotation-api-1.3.4.jar
2020-04-27 18:33:33.826+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/lucene-codecs-8.2.0.jar
2020-04-27 18:33:33.826+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /plugins/*
2020-04-27 18:33:33.826+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/lucene-analyzers-common-8.2.0.jar
2020-04-27 18:33:33.826+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-cypher-interpreted-runtime-4.0.0.jar
2020-04-27 18:33:33.826+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/javax.ws.rs-api-2.1.1.jar
2020-04-27 18:33:33.826+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-procedure-api-4.0.0.jar
2020-04-27 18:33:33.827+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-io-4.0.0.jar
2020-04-27 18:33:33.827+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/bcpkix-jdk15on-1.63.jar
2020-04-27 18:33:33.827+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jetty-io-9.4.17.v20190418.jar
